Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Language,Question,gpt-5-mini_response,gpt-5-mini_final_answer,gpt-5-mini_confidence_score,gpt-5-mini_reasoning_steps_complexity,gpt-5-mini_response_time,gpt-5-mini_token_count,gpt-5-mini_quality_correctness,deepseek-chat_response,deepseek-chat_final_answer,deepseek-chat_confidence_score,deepseek-chat_reasoning_steps_complexity,deepseek-chat_response_time,deepseek-chat_token_count,deepseek-chat_quality_correctness,llama-4-maverick_response,llama-4-maverick_final_answer,llama-4-maverick_confidence_score,llama-4-maverick_reasoning_steps_complexity,llama-4-maverick_response_time,llama-4-maverick_token_count,llama-4-maverick_quality_correctness
1hop-Thing_mary_eliza_jessop_1863_elma_harvey_1903-elma_harvey_1903-hasRelation-BIN,Thing_mary_eliza_jessop_1863,51,12,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elma_harvey_1903> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_jessop_1836> },hasRelation,TRUE,3,3,English,Is there a relationship between Elma Harvey and James Jessop?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 3",TRUE,1,3,3.946,2247,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 3",TRUE,1,3,3.886,2103,1,"To determine if there is a relationship between Elma Harvey and James Jessop, we need to analyze the given ontology.

1. **Identify the individuals involved**: Elma Harvey and James Jessop are the individuals in question.

2. **Examine the descriptions of Elma Harvey and James Jessop**:
   - Elma Harvey is described as the daughter of Mary Eliza Jessop.
   - James Jessop is described as the father of Mary Eliza Jessop.

3. **Establish the relationship between Mary Eliza Jessop and the individual...",TRUE,1,6,1.762,2250,1
1hop-Thing_mary_ellen_steward_1855_susannah_tacey_1834-susannah_tacey_1834-isMotherOf-BIN,Thing_mary_ellen_steward_1855,51,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#susannah_tacey_1834> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#mary_ellen_steward_1855> },isMotherOf,TRUE,1,3,English,Is Susannah Tacey the mother of Mary Ellen Steward?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.484,2180,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.738,2171,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.686,2164,1
1hop-Thing_mary_ellen_steward_1855_fred_steward_1869-fred_steward_1869-hasRelation-BIN,Thing_mary_ellen_steward_1855,51,14,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#fred_steward_1869> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elma_ellen_story_1893> },hasRelation,TRUE,3,3,English,Is there a relationship between Fred Steward and Elma Ellen Story?,"ANSWER: TRUE
CONFIDENCE: 0.95
REASONING_STEPS: 3",TRUE,0.95,3,4.689,2309,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 3",TRUE,1,3,3.841,2172,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.803,2165,1
1hop-Thing_mary_ellen_steward_1855_fred_steward_1869-fred_steward_1869-hasRelation-MC,Thing_mary_ellen_steward_1855,51,14,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#fred_steward_1869> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,Ada Steward; Arthur Steward; Betsy Ann Steward; Catherine Steward; Elma Ellen Story; Fred Steward; George Steward; James Steward; John Tacey Steward; Laura Steward; Mary Ellen Steward; Susannah Tacey; Thomas Henry Steward,78,78,English,Which individuals are related to Fred Steward?,"ANSWER: Mary Ellen Steward, Arthur Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, George Steward, John Tacey Steward, Laura Steward, Thomas Henry Steward
CONFIDENCE: 0.9
REASONING_STEPS: 3","Mary Ellen Steward, Arthur Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, George Steward, John Tacey Steward, Laura Steward, Thomas Henry Steward",0.9,3,9.109,2614,0.737,"ANSWER: Mary Ellen Steward, Arthur Steward, George Steward, John Tacey Steward, Thomas Henry Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, Laura Steward, James Steward, Susannah Tacey, Elma Ellen Story
CONFIDENCE: 1.0
REASONING_STEPS: 3","Mary Ellen Steward, Arthur Steward, George Steward, John Tacey Steward, Thomas Henry Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, Laura Steward, James Steward, Susannah Tacey, Elma Ellen Story",1,3,7.591,2247,0.947,"ANSWER: Mary Ellen Steward, Arthur Steward, George Steward, John Tacey Steward, Thomas Henry Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, Laura Steward
CONFIDENCE: 1.0
REASONING_STEPS: 2","Mary Ellen Steward, Arthur Steward, George Steward, John Tacey Steward, Thomas Henry Steward, Ada Steward, Betsy Ann Steward, Catherine Steward, Laura Steward",1,2,1.292,2221,0.737
1hop-Thing_mary_english_1862_mary_english_1862-mary_english_1862-isMotherOf-BIN,Thing_mary_english_1862,51,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_english_1862> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#thomas_archer_1868> },isMotherOf,TRUE,1,3,English,Is Mary English the mother of Thomas Archer?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.916,1831,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,4.026,1769,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.76,1762,1
1hop-Thing_mary_english_1862_mary_english_1862-mary_english_1862-isMotherOf-MC,Thing_mary_english_1862,51,4,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mary_english_1862> <http://www.example.com/genealogy.owl#isMotherOf> ?x },isMotherOf,John English Archer; Thomas Archer,1,3,English,Who are the children of Mary English?,"ANSWER: John English Archer, Thomas Archer
CONFIDENCE: 1.0
REASONING_STEPS: 1","John English Archer, Thomas Archer",1,1,2.86,1858,1,"ANSWER: John English Archer, Thomas Archer
CONFIDENCE: 1.0
REASONING_STEPS: 1","John English Archer, Thomas Archer",1,1,5.426,1799,1,"ANSWER: John English Archer, Thomas Archer
CONFIDENCE: 1.0
REASONING_STEPS: 1","John English Archer, Thomas Archer",1,1,0.763,1787,1
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#mary_green_1803> },isAncestorOf,TRUE,3,3,English,Is Mary Frankish an ancestor of Mary Green?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,4.567,2121,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,2.894,1935,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1

The individual ""Mary Green"" is described as having ""Mary Frankish"" as her mother. The property ""Is Mother Of"" is the inverse of ""Has Mother"". Since Mary Frankish is the mother of Mary Green, it directly implies that Mary Frankish is an ancestor of Mary Green. Therefore, the statement is true.",TRUE,1,1,1.321,1991,1
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-MC,Thing_mary_frankish,51,9,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> ?x },isAncestorOf,Ann Green; John Green; Mary Green; Rebecca Green; Tamar Green; William Green; Zilpah Green,33,33,English,Which individuals are descendants of Mary Frankish?,"ANSWER: Ann Green, John Green, Mary Green, Rebecca Green, Tamar Green, William Green, Zilpah Green
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Green, John Green, Mary Green, Rebecca Green, Tamar Green, William Green, Zilpah Green",1,1,3.91,2037,1,"ANSWER: Ann Green,John Green,Mary Green,Rebecca Green,Tamar Green,William Green,Zilpah Green
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Green,John Green,Mary Green,Rebecca Green,Tamar Green,William Green,Zilpah Green",1,1,4.365,1982,1,"ANSWER: Ann Green, John Green, Mary Green, Rebecca Green, Tamar Green, William Green, Zilpah Green
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Green, John Green, Mary Green, Rebecca Green, Tamar Green, William Green, Zilpah Green",1,1,1.103,1966,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#william_green_1813> },isSiblingOf,TRUE,3,4,English,Are Mary Green and William Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,2.819,1991,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.677,1933,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The reasoning is as follows:
1. The ontology provides information about individuals and their relationships.
2. It is stated that ""Mary Frankish is mother of Mary Green"" and ""Mary Frankish is mother of William Green"", indicating they share the same mother.
3. Since they share the same mother and there's no indication of them being from different marriages or not being full siblings, we can infer they are siblings.
4. The property ""Is Sibling Of"" i...",TRUE,1,2,0.746,2061,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-MC,Thing_mary_frankish,51,9,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> ?x },isSiblingOf,Ann Green; John Green; Mary Green; Rebecca Green; Tamar Green; William Green; Zilpah Green,21,28,English,Who is a sibling of Mary Green?,"ANSWER: Ann Green, John Green, Rebecca Green, Tamar Green, William Green, Zilpah Green
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Green, John Green, Rebecca Green, Tamar Green, William Green, Zilpah Green",1,1,4.039,2097,0.875,"ANSWER: Ann Green,John Green,Rebecca Green,Tamar Green,William Green,Zilpah Green
CONFIDENCE: 1.0
REASONING_STEPS: 2","Ann Green,John Green,Rebecca Green,Tamar Green,William Green,Zilpah Green",1,2,4.751,1978,0.875,"To determine who is a sibling of Mary Green, we need to look at the individuals and their relationships as described in the context.

1. **Identify Mary Green's Parents**: The context states that ""Mary Frankish is mother of Mary Green."" This implies Mary Green is a child of Mary Frankish. Although the father is not directly mentioned, it can be inferred that M149, who has Mary Frankish as a female partner, is likely the father or at least a parent. However, the exact relationship of M149 to the ...","Ann Green, John Green, Rebecca Green, Tamar Green, William Green, Zilpah Green",1,3,5.783,2276,0.875
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#rebecca_green_1800> },isSiblingOf,TRUE,3,4,English,Are Mary Green and Rebecca Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,4.434,1991,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.786,1933,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The reasoning is as follows:
1. The ontology provides information about individuals and their relationships.
2. It is stated that ""Mary Frankish is mother of Mary Green"" and ""Mary Frankish is mother of Rebecca Green"", indicating they share the same mother.
3. The property ""Is Sibling Of"" is defined as symmetric and transitive, connecting individuals who share a parent.
4. Since Mary Green and Rebecca Green share the same mother (Mary Frankish), th...",TRUE,1,2,3.084,2050,1
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#rebecca_green_1800> },isAncestorOf,TRUE,3,3,English,Is Mary Frankish an ancestor of Rebecca Green?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.049,1993,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.5,1935,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,1.169,1992,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#tamar_green_1810> },isSiblingOf,TRUE,3,4,English,Are Mary Green and Tamar Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.167,1991,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,4.198,1934,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The individuals ""Mary Green"" and ""Tamar Green"" are both described as having ""Mary Frankish"" as their mother. The property ""Is Sibling Of"" is symmetric and transitive, and since both Mary Green and Tamar Green share the same mother, they can be inferred to be siblings. Therefore, the answer is TRUE.",TRUE,1,2,0.987,1992,1
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#tamar_green_1810> },isAncestorOf,TRUE,3,3,English,Is Mary Frankish an ancestor of Tamar Green?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.974,2057,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,4.148,1936,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.553,1925,1
1hop-Thing_mary_frankish_tamar_green_1810-tamar_green_1810-hasMother-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#tamar_green_1810> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#mary_frankish> },hasMother,TRUE,3,3,English,Does Tamar Green have Mary Frankish as his mother?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.277,1994,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.736,1937,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.725,1691,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-hasMother-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#mary_frankish> },hasMother,TRUE,3,3,English,Does Mary Green have Mary Frankish as her mother?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.282,1994,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.901,1936,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.432,1925,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#mary_green_1803> },isSiblingOf,TRUE,3,4,English,Is Mary Green a sibling of herself?,"ANSWER: FALSE
CONFIDENCE: 0.9
REASONING_STEPS: 3",FALSE,0.9,3,3.908,2055,0,"ANSWER: FALSE
CONFIDENCE: 1.0
REASONING_STEPS: 2",FALSE,1,2,3.791,1933,0,"ANSWER: FALSE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The reasoning is as follows:
1. The property ""Is Sibling Of"" is defined as symmetric and transitive, meaning if A is a sibling of B, then B is a sibling of A, and if A is a sibling of B and B is a sibling of C, then A is a sibling of C.
2. However, the question of whether Mary Green is a sibling of herself is not directly related to the properties of ""Is Sibling Of"" being symmetric or transitive. Instead, it's about the definition and common unde...",FALSE,1,2,1.205,2106,0
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#william_green_1813> },isAncestorOf,TRUE,3,3,English,Is Mary Frankish an ancestor of William Green?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.539,2057,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.934,1935,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1

The information provided directly states that ""Mary Frankish is mother of William Green."" The property ""Is Mother Of"" or ""Has Mother"" can be used to infer the ""Is Ancestor Of"" or ""Has Ancestor"" relationship, as a mother is a direct ancestor. Therefore, it is certain that Mary Frankish is an ancestor of William Green.",TRUE,1,1,1.388,1997,1
1hop-Thing_mary_frankish_mary_frankish-mary_frankish-isAncestorOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_frankish> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#zilpah_green_1810> },isAncestorOf,TRUE,3,3,English,Is Mary Frankish an ancestor of Zilpah Green?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.711,2060,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,5.47,1938,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.687,1926,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ann_green_1806> },isSiblingOf,TRUE,3,4,English,Are Mary Green and Ann Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.616,1991,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,4.177,1933,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The information provided in the context indicates that both Mary Green and Ann Green are children of Mary Frankish. Specifically, the descriptions of the individuals ""Ann Green"" and ""Mary Green"" state that ""Mary Frankish is mother of Ann Green"" and ""Mary Frankish is mother of Mary Green,"" respectively. Given that they share the same mother, and there is no information suggesting they have different fathers or are not siblings, we can infer they ar...",TRUE,1,2,2.331,2071,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#zilpah_green_1810> },isSiblingOf,TRUE,3,4,English,Are Mary Green and Zilpah Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,9.234,1994,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.763,1936,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2

The individuals ""Mary Green"" and ""Zilpah Green"" are both listed as having ""Mary Frankish"" as their mother. The property ""Is Sibling Of"" is symmetric and transitive, and since both Mary Green and Zilpah Green are children of Mary Frankish, they are siblings. Therefore, the statement is true.",TRUE,1,2,1.17,1993,1
1hop-Thing_mary_frankish_mary_green_1803-mary_green_1803-isSiblingOf-BIN,Thing_mary_frankish,51,9,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_green_1803> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#john_green_1802> },isSiblingOf,TRUE,3,4,English,Are Mary Green and John Green siblings?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,3.947,2055,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 2",TRUE,1,2,4.008,1933,1,"To determine if Mary Green and John Green are siblings, we need to analyze the given information.

1. **Identify the relevant information**: The individuals section provides details about the persons mentioned, including Mary Green and John Green. It states that ""Mary Frankish is mother of Mary Green"" and ""Mary Frankish is mother of John Green.""

2. **Understand the relationships**: The property ""Is Sibling Of"" is defined as a symmetric and transitive relationship property. However, to directly ...",TRUE,1,4,1.865,1915,1
1hop-Thing_mary_glover_mary_glover-mary_glover-hasChild-BIN,Thing_mary_glover,51,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_glover> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#mary_hollingsworth_1801> },hasChild,TRUE,3,3,English,Does Mary Glover have a child named Mary Hollingsworth?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,2.731,1883,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,3.791,1822,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,0.779,1814,1
1hop-Thing_mary_glover_mary_glover-mary_glover-hasChild-MC,Thing_mary_glover,51,5,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#mary_glover> <http://www.example.com/genealogy.owl#hasChild> ?x },hasChild,Ann Hollinsworth; James Hollinsworth; Mary Hollingsworth,3,3,English,Who are the children of Mary Glover?,"ANSWER: Ann Hollinsworth, James Hollinsworth, Mary Hollingsworth
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Hollinsworth, James Hollinsworth, Mary Hollingsworth",1,1,5.66,2043,1,"ANSWER: Ann Hollinsworth,James Hollinsworth,Mary Hollingsworth
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Hollinsworth,James Hollinsworth,Mary Hollingsworth",1,1,4.475,1857,1,"ANSWER: Ann Hollinsworth, James Hollinsworth, Mary Hollingsworth
CONFIDENCE: 1.0
REASONING_STEPS: 1","Ann Hollinsworth, James Hollinsworth, Mary Hollingsworth",1,1,0.794,1844,1
1hop-Thing_mary_glover_mary_glover-mary_glover-isParentOf-BIN,Thing_mary_glover,51,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_glover> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#mary_hollingsworth_1801> },isParentOf,TRUE,3,3,English,Is Mary Glover a parent of Mary Hollingsworth?,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,2.891,1882,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,4.102,1821,1,"ANSWER: TRUE
CONFIDENCE: 1.0
REASONING_STEPS: 1",TRUE,1,1,1.048,1813,1
